'F1B014071',50205212,'IPA'
'F1B014024',50222409,'IPA'
'F1B014107',50222441,'IPA'
'F1B116028',50201384,'IPS'
'F1B116029',50204505,'Teknik Komputer dan Jaringan'
'F1B116031',50200403,'NULL'
'F1B116032',50204732,'IPA'
'F1B116033',50204517,'IPA'
'F1B116034',50204505,'Teknik Komputer dan Jaringan'
